Plot,Total_Cover,Scientific_name,Species_name,Sp_Cover,Flower,Fruit,Seedling_Only,Canopy_Cover,Intercept_Rank,Collected,Unkn_No.(MCG001),Comments,Date,Botanist,Assistant,Clean up Notes
484,"""96-100""",Carex stricta,upright sedge,"""6-25""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
484,"""96-100""",Persicaria hydropiper,marshpepper knotweed,"""1-5""",Y,Y,NA,NA,NA,,,,9/2/21,Mary-Claire,,
484,"""96-100""",Phalaris arundinacea,reed canarygrass,"""76-95""",NA,NA,NA,NA,1,,,,9/2/21,Mary-Claire,,
485,"""96-100""",Calamagrostis canadensis,bluejoint grass,"""26-50""",NA,NA,NA,NA,2,,,,9/2/21,Isaac,,
485,"""96-100""",Carex stricta,upright sedge,"""26-50""",NA,NA,NA,NA,1,,,,9/2/21,Isaac,,
485,"""96-100""",Epilobium leptophyllum,bog willowherb,"""6-25""",Y,Y,NA,NA,NA,,,,9/2/21,Isaac,,
485,"""96-100""",Erechtites hieraciifolius,American burnweed,"""1-5""",NA,Y,NA,NA,NA,,,,9/2/21,Isaac,,
485,"""96-100""",Impatiens capensis,jewelweed,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
485,"""96-100""",Persicaria hydropiper,marshpepper knotweed,"""1-5""",Y,NA,NA,NA,NA,,,,9/2/21,Isaac,,
485,"""96-100""",Phalaris arundinacea,reed canarygrass,"""6-25""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
486,"""96-100""",Calamagrostis canadensis,bluejoint grass,"""6-25""",NA,Y,NA,NA,2,,,,9/2/21,Mary-Claire,,
486,"""96-100""",Carex stricta,upright sedge,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
486,"""96-100""",Cornus sericea,redosier dogwood,"""76-95""",NA,Y,NA,NA,1,,,,9/2/21,Mary-Claire,,
486,"""96-100""",Epilobium coloratum,purpleleaf willowherb,"""1-5""",Y,Y,NA,NA,NA,,,,9/2/21,Mary-Claire,,
486,"""96-100""",Impatiens capensis,jewelweed,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
486,"""96-100""",Mentha canadensis,wild mint,"""1-5""",NA,Y,NA,NA,NA,,,,9/2/21,Mary-Claire,,
486,"""96-100""",Pilea fontana,lesser clearweed,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
487,"""96-100""",Calamagrostis canadensis,bluejoint grass,"""6-25""",NA,NA,NA,NA,2,,,,9/2/21,Isaac,,
487,"""96-100""",Cornus sericea,redosier dogwood,"""26-50""",NA,Y,NA,NA,1,,,,9/2/21,Isaac,,
487,"""96-100""",Epilobium coloratum,purpleleaf willowherb,"""1-5""",NA,Y,NA,NA,NA,,,,9/2/21,Isaac,,
487,"""96-100""",Geum aleppicum,yellow avens,"""26-50""",NA,NA,NA,NA,4,,,,9/2/21,Isaac,,
487,"""96-100""",Glyceria striata,fowl mannagrass,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
487,"""96-100""",Impatiens capensis,jewelweed,"""6-25""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
487,"""96-100""",Pilea fontana,lesser clearweed,"""6-25""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
487,"""96-100""",Poa compressa,Canada bluegrass,"""6-25""",NA,NA,NA,NA,3,,,,9/2/21,Isaac,,
487,"""96-100""",Pycnanthemum virginianum,mountain mint,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
487,"""96-100""",Solidago canadensis,Canada goldenrod,"""6-25""",Y,NA,NA,NA,NA,,,,9/2/21,Isaac,,
488,"""76-95""",Carex stricta,upright sedge,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
488,"""76-95""",Cornus racemosa,gray dogwood,"""51-75""",NA,NA,NA,NA,1,,,,9/2/21,Mary-Claire,,
488,"""76-95""",Equisetum arvense,field horsetail,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
488,"""76-95""",Erigeron pulchellus,robin's plantain,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
488,"""76-95""",Eutrochium maculatum,Joe pye weed,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
488,"""76-95""",Geum aleppicum,yellow avens,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
488,"""76-95""",Lycopus americanus,Water Horehound,"""6-25""",NA,Y,NA,NA,2,,,,9/2/21,Mary-Claire,,
488,"""76-95""",Monarda fistulosa,wild bergamot,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
488,"""76-95""",Pilea fontana,lesser clearweed,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
488,"""76-95""",Poa pratensis,Kentucky bluegrass,"""26-50""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
488,"""76-95""",Pycnanthemum virginianum,mountain mint,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
488,"""76-95""",Solidago canadensis,Canada goldenrod,"""1-5""",Y,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
488,"""76-95""",Sporobolus michauxianus,freshwater cord grass,"""<1""",NA,NA,Y,NA,NA,,,,9/2/21,Mary-Claire,,
488,"""76-95""",Symphyotrichum novae-angliae,New England aster,"""<1""",NA,NA,Y,NA,3,,,,9/2/21,Mary-Claire,,
488,"""76-95""",Viola sp.,voilet sp.,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
489,"""76-95""",Andropogon gerardi,big bluestem,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
489,"""76-95""",Carex pellita,woolly sedge,"""1-5""",NA,NA,NA,NA,3,,,,9/2/21,Isaac,,
489,"""76-95""",Coreopsis palmata,stiff tickseed,"""1-5""",NA,Y,NA,NA,NA,,,,9/2/21,Isaac,,
489,"""76-95""",Cornus racemosa,gray dogwood,"""6-25""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
489,"""76-95""",Eryngium yuccifolium,button eryngo,"""6-25""",Y,NA,NA,NA,NA,,,,9/2/21,Isaac,,
489,"""76-95""",Helianthus grosseserratus,Saw-tooth Sunflower,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
489,"""76-95""",Lespedeza capitata,roundhead lespedeza,"""1-5""",Y,NA,NA,NA,NA,,,,9/2/21,Isaac,,
489,"""76-95""",Monarda fistulosa,wild bergamot,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
489,"""76-95""",Pycnanthemum virginianum,mountain mint,"""51-75""",Y,Y,NA,NA,NA,,,,9/2/21,Isaac,,
489,"""76-95""",Rosa carolina,Carolina rose,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
489,"""76-95""",Silphium integrifolium,wholeleaf rosinweed,"""1-5""",NA,NA,NA,NA,4,,,,9/2/21,Isaac,,
489,"""76-95""",Silphium terebinthinaceum,prairie rosinweed,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
489,"""76-95""",Solidago canadensis,Canada goldenrod,"""6-25""",Y,NA,NA,NA,1,,,mp 48,9/2/21,Isaac,,
489,"""76-95""",Sorghastrum nutans,Indiangrass,"""6-25""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
489,"""76-95""",Symphyotrichum ericoides,heath aster,"""6-25""",NA,NA,NA,NA,2,,,,9/2/21,Isaac,,
489,"""76-95""",Symphyotrichum laeve,smooth blue aster,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
490,"""76-95""",Achillea millefolium,common yarrow,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
490,"""76-95""",Agrostis gigantea,redtop,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
490,"""76-95""",Carex sp.,sedge sp.,"""1-5""",NA,NA,NA,NA,4,,,"2mm W 2.5ft long, Xsect flattened V,sheath orangish, base red purple",9/2/21,Mary-Claire,,
490,"""76-95""",Carex tenera,quill sedge,"""6-25""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
490,"""76-95""",Coreopsis palmata,stiff tickseed,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
490,"""76-95""",Cornus racemosa,gray dogwood,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
490,"""76-95""",Dichanthelium oligosanthes,Heller's rosette grass,"""1-5""",NA,Y,NA,NA,NA,,,,9/2/21,Mary-Claire,,
490,"""76-95""",Erigeron annuus,eastern daisy fleabane,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
490,"""76-95""",Erigeron strigosus,prairie fleabane,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
490,"""76-95""",Eryngium yuccifolium,button eryngo,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
490,"""76-95""",Monarda fistulosa,wild bergamot,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
490,"""76-95""",Poa pratensis,Kentucky bluegrass,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
490,"""76-95""",Pycnanthemum virginianum,mountain mint,"""6-25""",Y,Y,NA,NA,1,,,,9/2/21,Mary-Claire,,
490,"""76-95""",Silphium integrifolium,wholeleaf rosinweed,"""1-5""",NA,Y,NA,NA,NA,,,,9/2/21,Mary-Claire,,
490,"""76-95""",Solidago canadensis,Canada goldenrod,"""1-5""",Y,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
490,"""76-95""",Sorghastrum nutans,Indiangrass,"""6-25""",NA,NA,NA,NA,3,,,,9/2/21,Mary-Claire,,
490,"""76-95""",Symphyotrichum ericoides,heath aster,"""26-50""",NA,NA,NA,NA,2,,,,9/2/21,Mary-Claire,,
490,"""76-95""",Symphyotrichum laeve,smooth blue aster,"""6-25""",Y,NA,NA,NA,5,,,,9/2/21,Mary-Claire,,
491,"""51-75""",Agrostis gigantea,redtop,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
491,"""51-75""",Antennaria neglecta,field pussytoes,"""6-25""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
491,"""51-75""",Cornus racemosa,gray dogwood,"""26-50""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
491,"""51-75""",Dichanthelium oligosanthes,Heller's rosette grass,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
491,"""51-75""",Galium triflorum,fragrant bedstraw,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
491,"""51-75""",Pycnanthemum virginianum,mountain mint,"""6-25""",NA,Y,NA,NA,2,,,,9/2/21,Isaac,,
491,"""51-75""",Solidago canadensis,Canada goldenrod,"""6-25""",Y,NA,NA,NA,1,,,,9/2/21,Isaac,,
491,"""51-75""",Solidago gigantea,giant goldenrod,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
492,"""76-95""",Agrostis gigantea,redtop,"""<1""",NA,NA,NA,NA,4,,,,9/2/21,Mary-Claire,,
492,"""76-95""",Carex sp.,sedge sp.,"""1-5""",NA,NA,NA,NA,3,,,,9/2/21,Mary-Claire,,
492,"""76-95""",Carex tenera,quill sedge,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
492,"""76-95""",Cornus racemosa,gray dogwood,"""6-25""",NA,NA,NA,NA,2,,,,9/2/21,Mary-Claire,,
492,"""76-95""",Dichanthelium boreale,northern panicgrass,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
492,"""76-95""",Erigeron annuus,eastern daisy fleabane,"""<1""",NA,NA,Y,NA,NA,,,,9/2/21,Mary-Claire,,
492,"""76-95""",Helianthus grosseserratus,Saw-tooth Sunflower,"""<1""",NA,NA,Y,NA,NA,,,,9/2/21,Mary-Claire,,
492,"""76-95""",Hypericum perforatum,common St. Johnswort,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
492,"""76-95""",Monarda fistulosa,wild bergamot,"""1-5""",NA,Y,NA,NA,NA,,,,9/2/21,Mary-Claire,,
492,"""76-95""",Pycnanthemum virginianum,mountain mint,"""26-50""",Y,Y,NA,NA,5,,,,9/2/21,Mary-Claire,,
492,"""76-95""",Rudbeckia hirta,blackeyed Susan,"""<1""",NA,NA,Y,NA,NA,,,,9/2/21,Mary-Claire,,
492,"""76-95""",Silphium integrifolium,wholeleaf rosinweed,"""6-25""",NA,Y,NA,NA,NA,,,,9/2/21,Mary-Claire,,
492,"""76-95""",Solidago canadensis,Canada goldenrod,"""6-25""",Y,NA,NA,NA,1,,,,9/2/21,Mary-Claire,,
492,"""76-95""",Symphyotrichum laeve,smooth blue aster,"""<1""",NA,NA,Y,NA,NA,,,,9/2/21,Mary-Claire,,
492,"""76-95""",Veronicastrum virginicum,Culver's root,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
493,"""76-95""",Carex pellita,woolly sedge,"""6-25""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
493,"""76-95""",Geum aleppicum,yellow avens,"""6-25""",NA,Y,NA,NA,NA,,,,9/2/21,Isaac,,
493,"""76-95""",Helianthus grosseserratus,Saw-tooth Sunflower,"""6-25""",Y,NA,NA,NA,1,,,,9/2/21,Isaac,,
493,"""76-95""",Mentha canadensis,wild mint,"""26-50""",Y,NA,NA,NA,2,,,,9/2/21,Isaac,,
493,"""76-95""",Monarda fistulosa,wild bergamot,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
493,"""76-95""",Onoclea sensibilis,sensitive fern,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
493,"""76-95""",Solidago canadensis,Canada goldenrod,"""26-50""",Y,NA,NA,NA,NA,,,,9/2/21,Isaac,,
494,"""96-100""",Carex stricta,upright sedge,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
494,"""96-100""",Carex tenera,quill sedge,"""6-25""",NA,NA,NA,NA,3,,,,9/2/21,Mary-Claire,,
494,"""96-100""",Celastrus orbiculatus,Oriental bittersweet,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
494,"""96-100""",Cirsium discolor,field thistle,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
494,"""96-100""",Cornus racemosa,gray dogwood,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
494,"""96-100""",Epilobium coloratum,purpleleaf willowherb,"""1-5""",NA,Y,NA,NA,NA,,,,9/2/21,Mary-Claire,,
494,"""96-100""",Helianthus grosseserratus,Saw-tooth Sunflower,"""<1""",NA,NA,Y,NA,NA,,,,9/2/21,Mary-Claire,,
494,"""96-100""",Monarda fistulosa,wild bergamot,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
494,"""96-100""",Pycnanthemum virginianum,mountain mint,"""26-50""",Y,Y,NA,NA,2,,,,9/2/21,Mary-Claire,,
494,"""96-100""",Solidago canadensis,Canada goldenrod,"""51-75""",Y,Y,NA,NA,1,,,,9/2/21,Mary-Claire,,
494,"""96-100""",Solidago gigantea,giant goldenrod,"""6-25""",NA,Y,NA,NA,NA,,,,9/2/21,Mary-Claire,,
494,"""96-100""",Tradescantia ohiensis,bluejacket,"""<1""",NA,NA,Y,NA,NA,,,,9/2/21,Mary-Claire,,
495,"""96-100""",Calamagrostis canadensis,bluejoint grass,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
495,"""96-100""",Celastrus orbiculatus,Oriental bittersweet,"""6-25""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
495,"""96-100""",Circaea canadensis,broadleaf enchanter's nightshade,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
495,"""96-100""",Phalaris arundinacea,reed canarygrass,""">95""",NA,NA,NA,NA,2,,,,9/2/21,Isaac,,
495,"""96-100""",Solidago canadensis,Canada goldenrod,"""1-5""",Y,NA,NA,NA,1,,,,9/2/21,Isaac,,
495,"""96-100""",Solidago gigantea,giant goldenrod,"""6-25""",Y,NA,NA,NA,NA,,,,9/2/21,Isaac,,
496,"""96-100""",Ageratina altissima,white snakeroot,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
496,"""96-100""",Alliaria petiolata,garlic mustard,"""<1""",NA,NA,NA,NA,5,,,,9/2/21,Mary-Claire,,
496,"""96-100""",Apocynum cannabinum,Indianhemp,"""6-25""",NA,NA,NA,NA,2,,,,9/2/21,Mary-Claire,,
496,"""96-100""",Celastrus orbiculatus,Oriental bittersweet,"""76-95""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
496,"""96-100""",Cirsium discolor,field thistle,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
496,"""96-100""",Cornus racemosa,gray dogwood,"""6-25""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
496,"""96-100""",Euphorbia esula,leafy spurge,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
496,"""96-100""",Monarda fistulosa,wild bergamot,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
496,"""96-100""",Phalaris arundinacea,reed canarygrass,"""6-25""",NA,NA,NA,NA,4,,,,9/2/21,Mary-Claire,,
496,"""96-100""",Solidago canadensis,Canada goldenrod,"""26-50""",Y,NA,NA,NA,3,,,,9/2/21,Mary-Claire,,
496,"""96-100""",Solidago gigantea,giant goldenrod,"""6-25""",Y,NA,NA,NA,1,,,,9/2/21,Mary-Claire,,
496,"""96-100""",Toxicodendron radicans,eastern poison ivy,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
497,"""51-75""",Agrostis gigantea,redtop,"""6-25""",NA,NA,NA,NA,2,,,,9/2/21,Isaac,,
497,"""51-75""",Andropogon gerardi,big bluestem,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
497,"""51-75""",Artemisia ludoviciana,white sagebrush,"""6-25""",Y,NA,NA,NA,3,,,,9/2/21,Isaac,,
497,"""51-75""",Euphorbia esula,leafy spurge,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
497,"""51-75""",Monarda fistulosa,wild bergamot,"""1-5""",NA,Y,NA,NA,NA,,,,9/2/21,Isaac,,
497,"""51-75""",Parthenocissus quinquefolia,Virginia creeper,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
497,"""51-75""",Rubus idaeus,American red raspberry,"""6-25""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
497,"""51-75""",Solidago canadensis,Canada goldenrod,"""51-75""",Y,NA,NA,NA,1,,,,9/2/21,Isaac,,
498,"""51-75""",Ageratina altissima,white snakeroot,"""1-5""",Y,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
498,"""51-75""",Agrostis gigantea,redtop,"""6-25""",NA,Y,NA,NA,3,,,,9/2/21,Mary-Claire,,
498,"""51-75""",Alliaria petiolata,garlic mustard,"""<1""",NA,NA,Y,NA,NA,,,,9/2/21,Mary-Claire,,
498,"""51-75""",Andropogon gerardi,big bluestem,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
498,"""51-75""",Artemisia ludoviciana,white sagebrush,"""1-5""",NA,Y,NA,NA,NA,,,,9/2/21,Mary-Claire,,
498,"""51-75""",Carex sp.,sedge sp.,"""1-5""",NA,NA,NA,NA,NA,,,almost all dried,9/2/21,Mary-Claire,,
498,"""51-75""",Cornus racemosa,gray dogwood,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
498,"""51-75""",Desmodium canadense,showy ticktrefoil,"""6-25""",NA,Y,NA,NA,NA,,,,9/2/21,Mary-Claire,,
498,"""51-75""",Erechtites hieraciifolius,American burnweed,"""<1""",NA,Y,NA,NA,NA,,,,9/2/21,Mary-Claire,,
498,"""51-75""",Hackelia virginiana,beggarslice,"""1-5""",NA,Y,NA,NA,NA,,,,9/2/21,Mary-Claire,,
498,"""51-75""",Hypericum perforatum,common St. Johnswort,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
498,"""51-75""",Monarda fistulosa,wild bergamot,"""6-25""",NA,Y,NA,NA,2,,,,9/2/21,Mary-Claire,,
498,"""51-75""",Silphium integrifolium,wholeleaf rosinweed,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
498,"""51-75""",Solidago canadensis,Canada goldenrod,"""26-50""",Y,NA,NA,NA,1,,,,9/2/21,Mary-Claire,,
498,"""51-75""",Vitis riparia,riverbank grape,"""<1""",NA,NA,NA,NA,NA,,,,9/2/21,Mary-Claire,,
499,"""51-75""",Agrostis gigantea,redtop,"""1-5""",NA,NA,NA,NA,2,,,,9/2/21,Isaac,,
499,"""51-75""",Asclepias syriaca,common milkweed,"""6-25""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
499,"""51-75""",Glechoma hederacea,ground ivy,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
499,"""51-75""",Quercus macrocarpa,bur oak,NA,NA,NA,NA,"""51-75""",1,,,,9/2/21,Isaac,,
499,"""51-75""",Quercus rubra,northern red oak,NA,NA,NA,NA,"""6-25""",NA,,,,9/2/21,Isaac,,
499,"""51-75""",Rhamnus cathartica,common buckthorn,"""<1""",NA,NA,Y,NA,NA,,,,9/2/21,Isaac,,
499,"""51-75""",Rubus occidentalis,black raspberry,"""1-5""",NA,NA,NA,NA,NA,,,,9/2/21,Isaac,,
499,"""51-75""",Solidago canadensis,Canada goldenrod,"""6-25""",Y,NA,NA,NA,NA,,,mp 43,9/2/21,Isaac,,
499,"""51-75""",Toxicodendron rydbergii,western poison ivy,"""6-25""",NA,NA,NA,NA,3,,,,9/2/21,Isaac,,
500,"""51-75""",Andropogon gerardi,big bluestem,"""6-25""",NA,NA,NA,NA,1,,,,8/5/21,Mary-Claire,,
500,"""51-75""",Carex sp.,sedge sp.,"""<1""",NA,NA,NA,NA,NA,,,"yellowish 2mm W 3in H, leaves spread, base white, sheath translucent",8/5/21,Mary-Claire,,
500,"""51-75""",Erechtites hieraciifolius,American burnweed,"""<1""",NA,NA,NA,NA,NA,,,,8/5/21,Mary-Claire,,
500,"""51-75""",Eutrochium maculatum,Joe pye weed,"""<1""",NA,NA,Y,NA,NA,,,,8/5/21,Mary-Claire,,
500,"""51-75""",Hypericum perforatum,common St. Johnswort,"""<1""",NA,NA,NA,NA,NA,,,,8/5/21,Mary-Claire,,
500,"""51-75""",Monarda fistulosa,wild bergamot,"""<1""",NA,NA,NA,NA,NA,,,,8/5/21,Mary-Claire,,
500,"""51-75""",Poa compressa,Canada bluegrass,"""<1""",NA,NA,NA,NA,NA,,,,8/5/21,Mary-Claire,,
500,"""51-75""",Silphium integrifolium,wholeleaf rosinweed,"""6-25""",Y,NA,NA,NA,NA,,,,8/5/21,Mary-Claire,,
500,"""51-75""",Solidago canadensis,Canada goldenrod,"""6-25""",NA,NA,NA,NA,NA,,,,8/5/21,Mary-Claire,,
501,"""51-75""",Andropogon gerardi,big bluestem,"""26-50""",NA,NA,NA,NA,1,,,,8/5/21,Mary-Claire,,
501,"""51-75""",Erechtites hieraciifolius,American burnweed,"""<1""",NA,NA,NA,NA,NA,,,,8/5/21,Mary-Claire,,
501,"""51-75""",Hypericum perforatum,common St. Johnswort,"""1-5""",NA,NA,NA,NA,NA,,,,8/5/21,Mary-Claire,,
501,"""51-75""",Monarda fistulosa,wild bergamot,"""1-5""",Y,NA,NA,NA,NA,,,,8/5/21,Mary-Claire,,
501,"""51-75""",Oxalis dillenii,slender yellow woodsorrel,"""<1""",NA,NA,NA,NA,NA,,,,8/5/21,Mary-Claire,,
501,"""51-75""",Silphium integrifolium,wholeleaf rosinweed,"""6-25""",Y,NA,NA,NA,NA,,,,8/5/21,Mary-Claire,,
501,"""51-75""",Solidago canadensis,Canada goldenrod,"""1-5""",NA,NA,NA,NA,NA,,,,8/5/21,Mary-Claire,,
502,"""96-100""",Agrostis gigantea,redtop,"""<1""",NA,NA,NA,NA,NA,,,,8/5/21,Isaac,,
502,"""96-100""",Andropogon gerardi,big bluestem,"""6-25""",NA,NA,NA,NA,1,,,,8/5/21,Isaac,,
502,"""96-100""",Carex sp.,sedge sp.,"""1-5""",NA,NA,NA,NA,NA,,,"leaves eminating from sheath 2 inches of ground,  grey bluish sheath with loose brown out layer. leave light green, 3mm across, with a v shaped cross section. 1.5 feet tall in total.",8/5/21,Isaac,,
502,"""96-100""",Erechtites hieraciifolius,American burnweed,"""<1""",NA,NA,NA,NA,NA,,,,8/5/21,Isaac,,
502,"""96-100""",Geum aleppicum,yellow avens,"""1-5""",NA,NA,NA,NA,NA,,,,8/5/21,Isaac,,
502,"""96-100""",Monarda fistulosa,wild bergamot,"""<1""",NA,NA,NA,NA,NA,,,,8/5/21,Isaac,,
502,"""96-100""",Oenothera biennis,common evening primrose,"""1-5""",NA,NA,NA,NA,NA,,,,8/5/21,Isaac,,
502,"""96-100""",Oxalis stricta,common yellow oxalis,"""<1""",NA,NA,NA,NA,NA,,,,8/5/21,Isaac,,
502,"""96-100""",Poa compressa,Canada bluegrass,"""1-5""",NA,NA,NA,NA,NA,,,,8/5/21,Isaac,,
502,"""96-100""",Silphium integrifolium,wholeleaf rosinweed,"""6-25""",Y,NA,NA,NA,NA,,,,8/5/21,Isaac,,
502,"""96-100""",Solidago canadensis,Canada goldenrod,"""76-95""",NA,NA,NA,NA,2,,,,8/5/21,Isaac,,
503,"""96-100""",Andropogon gerardi,big bluestem,"""6-25""",NA,NA,NA,NA,2,,,,8/5/21,Isaac,,
503,"""96-100""",Cirsium arvense,Canada thistle,"""26-50""",Y,Y,NA,NA,1,,,,8/5/21,Isaac,,
503,"""96-100""",Cirsium discolor,field thistle,"""<1""",NA,NA,NA,NA,NA,,,,8/5/21,Isaac,,
503,"""96-100""",Fragaria virginiana,Wild Strawberry,"""1-5""",NA,NA,NA,NA,NA,,,,8/5/21,Isaac,,
503,"""96-100""",Geum aleppicum,yellow avens,"""1-5""",NA,NA,NA,NA,NA,,,,8/5/21,Isaac,,
503,"""96-100""",Helianthus grosseserratus,Saw-tooth Sunflower,"""1-5""",NA,NA,NA,NA,NA,,,,8/5/21,Isaac,,
503,"""96-100""",Onoclea sensibilis,sensitive fern,"""6-25""",NA,NA,NA,NA,NA,,,,8/5/21,Isaac,,
503,"""96-100""",Oxalis stricta,common yellow oxalis,"""1-5""",NA,NA,NA,NA,NA,,,,8/5/21,Isaac,,
503,"""96-100""",Poa compressa,Canada bluegrass,"""1-5""",NA,NA,NA,NA,NA,,,,8/5/21,Isaac,,
503,"""96-100""",Solidago canadensis,Canada goldenrod,"""26-50""",NA,NA,NA,NA,NA,,,,8/5/21,Isaac,,
503,"""96-100""",Potentilla intermedia,downy cinquefoil,"""6-25""",NA,NA,NA,NA,3,,,potentilla intermedia ,8/5/21,Isaac,,
504,"""76-95""",Carex stipata,awlfruit sedge,"""1-5""",NA,NA,NA,NA,NA,,,"looks like stipata, no seed heads, 6mm wide Xsect M,sheaths baggy light brown base, short spreading clump",8/5/21,Mary-Claire,,
